Hi  I am looking to book a restaurant reservation this Friday for me and my wife,request
Great  where are you located ,request
I am located in Austin Texas looking for a Mexican restaurant that is top rated,request
What time would you like a table ,request
Something around 8pm please,inform
Please book reservations for the one that is the most expensive priced option,request
8 45PM will work please book for that time,request
Great your reservation is confirmed ,inform
real authentic Italian food in wilmington,inform
What date would you like me to look ,request
3  19  2016,inform
Sure  What time  please ,request
north carolina,confirm_answer
How many are going ,request
I can recommend Osteria Cicchetti  which has availability on 3 19 at 8pm ,inform
yes book that,inform
Great  I have made a reservation for you for 4 people at 8 pm on 3 19 at Osteria Cicchetti ,inform
where is the ruby tuesday located on the lower end or the bill block,request
I m happy to assist you  What city are you dining in ,request
What name would you like to book the reservation under ,request
Success  Your reservation has been confirmed  please enjoy your meal ,inform
Your reservation has been confirmed  Please enjoy your meal  and thank you for using our service ,inform
I need to book a table for 3 21 at 7 pm for dinner at the Stack in las vegas for two geusts ,request
Your reservation is confirmed  Please enjoy your meal  and thank you for using our service ,inform
looking for a vegetarian only restaurant in wilmington  nc,request
How many guests are in your party ,request
What time and date would you like your reservation for ,request
monday at 6pm for 4 people,inform
Circa 1922 is a tapas restaurant with tables available  Would you like to book ,inform
Your reservation is confirmed  Please enjoy your meal  and thank you for using our service ,inform
Hi  looking for reservations at a vegan pizza place for 2 on Friday ,request
Hello  I ll need your desired time and city to help complete your request ,request
7pm in Portland  OR,inform
Please book 3 Doors Down ,inform
Your reservation has been confirmed  Please enjoy your meal  and thank you for using our service ,inform
Success  Your reservation has been confirmed  please enjoy your meal ,inform
Alright  Nigella  your reservation is set  Have a great time ,inform
I need to book a table for 3 21 at 7 pm for dinner at the Acqua in San Diego for four guests ,request
I cannot find that restaurant in our system  Would you like to try a different restaurant ,inform
Apologies it is in our system  your reservation for 3 21 at 7 00PM at Acqua is confirmed ,inform
book a restaurant in wilmington  nc with a theme and sexy waitresses for monday night at 8pm,request
How many guests are in your party ,request
top 3 country,inform
country cuisine,confirm_answer
Hello  i was wondering if you can tell me where a good restaurant is to book ,request
I can if you ll begin by telling me your location ,request
I would  I would like some good Italian food open late tonight ,confirm_answer
How many are going ,request
And what city  please ,request
Could you please provide an approximate time that you d like to dine ,request
Sure  I d like option 1 please,inform
Your reservation has been confirmed  Please enjoy your meal  and thank you for using our service ,inform
I m happy to assist you  What city are you dining in ,greeting
reserve the Bluefin Grill in wilmington  nc for a party of 4 on Tuesday night at 8pm,request
Your reservation is confirmed  Please enjoy your meal  and thank you for using our service ,inform
reserve a table for 6 at a tapas restaurant in carolina beach  nc on saturday at 6pm,request
wrightsville beach  nc,inform
Circa 1922 is the best rated Tapas restaurant in your area  Should I book it ,inform
I have successfully completed your reservation for Circa 1922 on Saturday at 6pm  Enjoy ,inform
Success  Your reservation has been confirmed  Please enjoy your meal ,inform
I need a good Italian place in Boston for tomorrow night  2 people  sometime from 5pm to 7pm,request
I ll go with Amelia s  Please make sure it s wheelchair accessible as well if you could,inform
Great your reservation at Amelia s Traattoria is confirmed ,inform
Hi   I m looking for a steakhouse in Tampa ,request
I d love to help you with that  What date  please ,request
March 17th   it s my anniversary ,inform
yes  anything open around 7 pm,inform
Yes  let s go with Charley s ,inform
Great  I have booked a table for 2 at Charley s Steak House at 7 pm on 3 17  Enjoy your dinner ,inform
Great  Your reservation is confirmed ,inform
looking for a view of a gold course for 4 in wilmington  nc,inform
view of the river,inform
is this in north carolina ,inform
I m sorry  let s find you a restaurant in the correct location  What day would you like to go ,request
3  12  2016,inform
What time would you like your reservation for ,request
Do you have a cuisine in mind ,request
Aubriana s Fine Dining,inform
I ve confirmed your reservation for Aubriana s on 03 12 2016 at 8PM  enjoy your meal ,inform
Your reservation has been confirmed  Please enjoy your meal  and thank you for using our service ,inform
Success  Your reservation has been confirmed  Please enjoy your meal ,inform
I m sorry  I m unable to book that restaurant at this time  Do you have another you d like to try ,request
Success  Your reservation has been confirmed  please enjoy your meal ,inform
Can you find me the best upscale Cuban place in Miami for tomorrow night ,request
What time would you like to go ,request
from 6 to 7pm would work  there will be 5 of us,inform
I ll go with Bella Cuba,inform
I have successfully booked your reservation at Bella Cuba for 6 30pm tomorrow  Enjoy ,inform
I need a place with a good kid s menu in San Diego for this Sunday  sometime around lunchtime,request
How many people will be going ,request
Three in total  From 11am to 2pm would work,inform
Crust Pizzeria sounds good,inform
the location of the vegas burger joint sent,request
where can I get a dinner and a play,request
I m happy to assist you  What city are you dining in ,request
wilmington  nc,inform
What date would you like to go ,request
How many guests will there be ,request
What time would you like to go ,request
Aqua Restaurant,inform
Your reservation was confirmed  enjoy your meal at Aqua restaurant on Saturday ,inform
I have successfully booked your reservation  Enjoy ,inform
Success  Your reservation has been confirmed  Please enjoy your meal ,inform
Hi there  can I help you with a restaurant reservation ,greeting
